subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
10,2,4,307,1,1,1,2,1,2,2,1.2398662746,2,0.605551656452,1
10,2,4,308,1,1,1,4,1,4,2,1.22986735303,1,0.941266427282,0
10,2,4,309,1,0,1,1,0,6,1,1.16987382361,1,0.688302761642,1
10,2,4,310,1,1,1,6,1,6,2,1.35985333343,1,0.755056366324,0
10,2,4,311,1,1,1,1,0,8,2,1.06988460792,2,0.752702398808,1
10,2,4,312,1,1,1,7,1,7,2,1.13987705891,1,0.673744568252,0
10,2,4,313,1,1,2,5,1,5,1,1.20986950989,1,0.673343083588,1
10,2,4,314,1,0,1,3,0,4,2,1.22986735303,2,0.754715255345,1
10,2,4,315,1,1,2,4,1,4,1,1.29985980402,1,0.828245497192,1
10,2,4,316,1,1,1,7,1,7,1,1.14987598048,1,0.666948007769,1
10,2,4,317,1,1,1,6,1,6,2,1.11987921577,2,0.69467791426,1
10,2,4,318,1,1,1,8,1,8,1,1.25986411774,1,0.68552738626,1
10,2,4,319,1,1,2,3,1,3,1,1.02988892164,1,0.723297124263,1
10,2,4,320,1,1,1,5,1,5,2,1.20986950989,2,0.768067485653,1
10,2,5,321,1,0,1,3,1,3,2,1.25986411774,1,1.0419783832,0
10,2,5,322,1,1,1,3,0,1,2,1.09988137263,2,0.614819309209,1
10,2,5,323,1,1,2,3,1,3,2,0.999892156935,2,0.816577087273,1
10,2,5,324,1,1,2,1,1,1,1,1.28986088245,1,0.675557889976,1
10,2,5,325,1,1,1,6,1,6,1,1.30985872559,1,0.677097115549,1
10,2,5,326,1,1,2,2,0,3,1,1.03988784321,2,0.616019838722,0
10,2,5,327,1,1,1,1,0,4,1,1.28986088245,1,0.673885842552,1
10,2,5,328,1,1,2,7,1,7,2,1.02988892164,1,0.645291687571,0
10,2,5,329,1,1,1,2,1,2,2,1.25986411774,2,0.85245079163,1
10,2,5,330,1,1,1,4,1,4,1,1.31985764715,1,0.713359927875,1
10,2,5,331,1,1,1,2,1,2,1,1.22986735303,1,0.718997013057,1
10,2,5,332,1,1,1,4,1,4,1,1.30985872559,1,0.731723168865,1
10,2,5,333,1,0,1,6,1,6,1,1.17987274518,1,0.635591759696,1
10,2,5,334,1,1,2,3,1,3,2,1.19987058832,2,0.738282461069,1
10,2,5,335,1,1,1,4,1,4,1,1.29985980402,1,0.714285455528,1
10,2,5,336,1,1,2,7,1,7,1,1.0098910785,1,0.705574749387,1
10,2,5,337,1,1,2,1,1,1,1,1.14987598048,1,0.739291606122,1
10,2,5,338,1,1,1,2,1,2,1,1.25986411774,2,0.617531594355,0
10,2,5,339,1,0,1,6,1,6,2,1.06988460792,1,0.939341414371,0
10,2,5,340,1,1,2,4,0,1,1,1.37985117657,1,0.728173803538,1
10,2,5,341,1,0,2,4,0,1,2,1.24986519617,1,0.931923609343,0
10,2,5,342,1,1,2,1,1,1,1,1.19987058832,1,0.770737207145,1
10,2,5,343,1,0,2,1,1,1,1,1.369852255,1,1.01616171689,1
10,2,5,344,1,1,1,5,1,5,1,1.369852255,1,1.03525004489,1
10,2,5,345,1,1,2,2,1,2,2,1.369852255,2,0.694062707131,1
10,2,5,346,1,1,2,6,0,1,1,1.04988676478,2,0.769896504469,0
10,2,5,347,1,1,1,8,1,8,1,1.20986950989,1,0.886549813556,1
10,2,5,348,1,1,1,7,1,7,1,1.12987813734,1,0.85844528873,1
10,2,5,349,1,1,2,5,0,8,2,1.08988245106,2,1.04783341708,1
10,2,5,350,1,1,1,7,1,7,2,1.30985872559,1,0.632908453932,0
10,2,5,351,1,1,1,8,1,8,1,1.38985009814,1,0.703671772731,1
10,2,5,352,1,1,1,4,1,4,2,1.12987813734,1,0.700725539937,0
10,2,5,353,1,1,1,6,0,4,1,1.2398662746,1,0.750276284874,1
10,2,5,354,1,1,2,3,1,3,1,1.02988892164,1,0.731186145451,1
10,2,5,355,1,1,1,6,1,6,2,1.33985549029,2,1.00560508715,1
10,2,5,356,1,0,2,6,1,6,2,1.37985117657,2,0.773799961084,1
10,2,5,357,1,1,2,3,1,3,2,1.04988676478,2,0.81939713913,1
10,2,5,358,1,1,1,8,1,8,1,1.02988892164,1,0.716352044605,1
10,2,5,359,1,1,1,6,1,6,2,1.1098802942,1,0.726052576327,0
